,ages_ranges,genders,behavior,scholarities,audience,topic,country_code
18455,45+,2.0,Locals,Graduated,52000,All War,Arizona
18456,18-24,1.0,Locals,No Degree,22000,All War,Arizona
18457,25-44,1.0,Locals,No Degree,33000,All War,Arizona
18458,45+,1.0,Locals,No Degree,27000,All War,Arizona
18459,18-24,2.0,Locals,No Degree,11000,All War,Arizona
18460,25-44,2.0,Locals,No Degree,14000,All War,Arizona
18461,45+,2.0,Locals,No Degree,20000,All War,Arizona
18462,18-24,1.0,Locals,High School,41000,All War,Arizona
18463,25-44,1.0,Locals,High School,67000,All War,Arizona
18464,45+,1.0,Locals,High School,41000,All War,Arizona
18465,18-24,2.0,Locals,High School,19000,All War,Arizona
18466,25-44,2.0,Locals,High School,32000,All War,Arizona
18467,45+,2.0,Locals,High School,34000,All War,Arizona
18468,18-24,1.0,Expats,Graduated,1200,All War,Arkansas
18469,25-44,1.0,Expats,Graduated,4100,All War,Arkansas
18470,45+,1.0,Expats,Graduated,1200,All War,Arkansas
18471,18-24,2.0,Expats,Graduated,470,All War,Arkansas
18472,25-44,2.0,Expats,Graduated,1500,All War,Arkansas
18473,45+,2.0,Expats,Graduated,610,All War,Arkansas
18474,18-24,1.0,Expats,No Degree,1200,All War,Arkansas
18475,25-44,1.0,Expats,No Degree,3900,All War,Arkansas
18476,45+,1.0,Expats,No Degree,1100,All War,Arkansas
18477,18-24,2.0,Expats,No Degree,360,All War,Arkansas
18478,25-44,2.0,Expats,No Degree,1400,All War,Arkansas
18479,45+,2.0,Expats,No Degree,550,All War,Arkansas
18480,18-24,1.0,Expats,High School,1200,All War,Arkansas
18481,25-44,1.0,Expats,High School,2300,All War,Arkansas
18482,45+,1.0,Expats,High School,560,All War,Arkansas
18483,18-24,2.0,Expats,High School,530,All War,Arkansas
18484,25-44,2.0,Expats,High School,1100,All War,Arkansas
18485,45+,2.0,Expats,High School,350,All War,Arkansas
18486,18-24,1.0,Locals,Graduated,13000,All War,Arkansas
18487,25-44,1.0,Locals,Graduated,52000,All War,Arkansas
18488,45+,1.0,Locals,Graduated,36000,All War,Arkansas
18489,18-24,2.0,Locals,Graduated,6200,All War,Arkansas
18490,25-44,2.0,Locals,Graduated,29000,All War,Arkansas
18491,45+,2.0,Locals,Graduated,28000,All War,Arkansas
18492,18-24,1.0,Locals,No Degree,7400,All War,Arkansas
18493,25-44,1.0,Locals,No Degree,16000,All War,Arkansas
18494,45+,1.0,Locals,No Degree,16000,All War,Arkansas
18495,18-24,2.0,Locals,No Degree,3900,All War,Arkansas
18496,25-44,2.0,Locals,No Degree,6400,All War,Arkansas
18497,45+,2.0,Locals,No Degree,11000,All War,Arkansas
18498,18-24,1.0,Locals,High School,18000,All War,Arkansas
18499,25-44,1.0,Locals,High School,43000,All War,Arkansas
18500,45+,1.0,Locals,High School,28000,All War,Arkansas
18501,18-24,2.0,Locals,High School,11000,All War,Arkansas
18502,25-44,2.0,Locals,High School,21000,All War,Arkansas
18503,45+,2.0,Locals,High School,22000,All War,Arkansas
18504,18-24,1.0,Expats,Graduated,35000,All War,California
18505,25-44,1.0,Expats,Graduated,150000,All War,California
18506,45+,1.0,Expats,Graduated,63000,All War,California
18507,18-24,2.0,Expats,Graduated,12000,All War,California
18508,25-44,2.0,Expats,Graduated,65000,All War,California
18509,45+,2.0,Expats,Graduated,37000,All War,California
18510,18-24,1.0,Expats,No Degree,35000,All War,California
18511,25-44,1.0,Expats,No Degree,140000,All War,California
18512,45+,1.0,Expats,No Degree,77000,All War,California
18513,18-24,2.0,Expats,No Degree,12000,All War,California
18514,25-44,2.0,Expats,No Degree,59000,All War,California
18515,45+,2.0,Expats,No Degree,48000,All War,California
18516,18-24,1.0,Expats,High School,33000,All War,California
18517,25-44,1.0,Expats,High School,83000,All War,California
18518,45+,1.0,Expats,High School,30000,All War,California
18519,18-24,2.0,Expats,High School,16000,All War,California
18520,25-44,2.0,Expats,High School,39000,All War,California
18521,45+,2.0,Expats,High School,17000,All War,California
18522,18-24,1.0,Locals,Graduated,110000,All War,California
18523,25-44,1.0,Locals,Graduated,390000,All War,California
18524,45+,1.0,Locals,Graduated,230000,All War,California
18525,18-24,2.0,Locals,Graduated,40000,All War,California
18526,25-44,2.0,Locals,Graduated,200000,All War,California
18527,45+,2.0,Locals,Graduated,170000,All War,California
18528,18-24,1.0,Locals,No Degree,85000,All War,California
18529,25-44,1.0,Locals,No Degree,160000,All War,California
18530,45+,1.0,Locals,No Degree,110000,All War,California
18531,18-24,2.0,Locals,No Degree,36000,All War,California
18532,25-44,2.0,Locals,No Degree,65000,All War,California
18533,45+,2.0,Locals,No Degree,82000,All War,California
18534,18-24,1.0,Locals,High School,170000,All War,California
18535,25-44,1.0,Locals,High School,290000,All War,California
18536,45+,1.0,Locals,High School,150000,All War,California
18537,18-24,2.0,Locals,High School,74000,All War,California
18538,25-44,2.0,Locals,High School,130000,All War,California
18539,45+,2.0,Locals,High School,110000,All War,California
18540,18-24,1.0,Expats,Graduated,4300,All War,Colorado
18541,25-44,1.0,Expats,Graduated,12000,All War,Colorado
18542,45+,1.0,Expats,Graduated,4300,All War,Colorado
18543,18-24,2.0,Expats,Graduated,1400,All War,Colorado
18544,25-44,2.0,Expats,Graduated,5300,All War,Colorado
18545,45+,2.0,Expats,Graduated,2300,All War,Colorado
18546,18-24,1.0,Expats,No Degree,4000,All War,Colorado
18547,25-44,1.0,Expats,No Degree,12000,All War,Colorado
18548,45+,1.0,Expats,No Degree,3900,All War,Colorado
18549,18-24,2.0,Expats,No Degree,1700,All War,Colorado
18550,25-44,2.0,Expats,No Degree,4400,All War,Colorado
18551,45+,2.0,Expats,No Degree,2100,All War,Colorado
18552,18-24,1.0,Expats,High School,4400,All War,Colorado
18553,25-44,1.0,Expats,High School,7200,All War,Colorado
18554,45+,1.0,Expats,High School,1600,All War,Colorado
18555,18-24,2.0,Expats,High School,2300,All War,Colorado
18556,25-44,2.0,Expats,High School,3600,All War,Colorado
18557,45+,2.0,Expats,High School,1100,All War,Colorado
18558,18-24,1.0,Locals,Graduated,23000,All War,Colorado
18559,25-44,1.0,Locals,Graduated,89000,All War,Colorado
18560,45+,1.0,Locals,Graduated,52000,All War,Colorado
18561,18-24,2.0,Locals,Graduated,8300,All War,Colorado
18562,25-44,2.0,Locals,Graduated,48000,All War,Colorado
18563,45+,2.0,Locals,Graduated,41000,All War,Colorado
18564,18-24,1.0,Locals,No Degree,19000,All War,Colorado
18565,25-44,1.0,Locals,No Degree,29000,All War,Colorado
18566,45+,1.0,Locals,No Degree,18000,All War,Colorado
18567,18-24,2.0,Locals,No Degree,9700,All War,Colorado
18568,25-44,2.0,Locals,No Degree,11000,All War,Colorado
18569,45+,2.0,Locals,No Degree,14000,All War,Colorado
18570,18-24,1.0,Locals,High School,37000,All War,Colorado
18571,25-44,1.0,Locals,High School,63000,All War,Colorado
18572,45+,1.0,Locals,High School,31000,All War,Colorado
18573,18-24,2.0,Locals,High School,18000,All War,Colorado
18574,25-44,2.0,Locals,High School,27000,All War,Colorado
18575,45+,2.0,Locals,High School,24000,All War,Colorado
18576,18-24,1.0,Expats,Graduated,2900,All War,Connecticut
18577,25-44,1.0,Expats,Graduated,12000,All War,Connecticut
18578,45+,1.0,Expats,Graduated,4300,All War,Connecticut
18579,18-24,2.0,Expats,Graduated,880,All War,Connecticut
18580,25-44,2.0,Expats,Graduated,4900,All War,Connecticut
18581,45+,2.0,Expats,Graduated,3000,All War,Connecticut
18582,18-24,1.0,Expats,No Degree,2600,All War,Connecticut
18583,25-44,1.0,Expats,No Degree,8900,All War,Connecticut
18584,45+,1.0,Expats,No Degree,3900,All War,Connecticut
18585,18-24,2.0,Expats,No Degree,830,All War,Connecticut
18586,25-44,2.0,Expats,No Degree,2600,All War,Connecticut
18587,45+,2.0,Expats,No Degree,2300,All War,Connecticut
18588,18-24,1.0,Expats,High School,2900,All War,Connecticut
18589,25-44,1.0,Expats,High School,6500,All War,Connecticut
18590,45+,1.0,Expats,High School,2300,All War,Connecticut
18591,18-24,2.0,Expats,High School,1200,All War,Connecticut
18592,25-44,2.0,Expats,High School,2800,All War,Connecticut
18593,45+,2.0,Expats,High School,1500,All War,Connecticut
18594,18-24,1.0,Locals,Graduated,9800,All War,Connecticut
18595,25-44,1.0,Locals,Graduated,42000,All War,Connecticut
18596,45+,1.0,Locals,Graduated,27000,All War,Connecticut
18597,18-24,2.0,Locals,Graduated,3700,All War,Connecticut
18598,25-44,2.0,Locals,Graduated,23000,All War,Connecticut
18599,45+,2.0,Locals,Graduated,24000,All War,Connecticut
18600,18-24,1.0,Locals,No Degree,5900,All War,Connecticut
18601,25-44,1.0,Locals,No Degree,12000,All War,Connecticut
18602,45+,1.0,Locals,No Degree,11000,All War,Connecticut
18603,18-24,2.0,Locals,No Degree,2500,All War,Connecticut
18604,25-44,2.0,Locals,No Degree,4900,All War,Connecticut
18605,45+,2.0,Locals,No Degree,7800,All War,Connecticut
18606,18-24,1.0,Locals,High School,14000,All War,Connecticut
18607,25-44,1.0,Locals,High School,28000,All War,Connecticut
18608,45+,1.0,Locals,High School,19000,All War,Connecticut
18609,18-24,2.0,Locals,High School,8100,All War,Connecticut
18610,25-44,2.0,Locals,High School,12000,All War,Connecticut
18611,45+,2.0,Locals,High School,14000,All War,Connecticut
18612,18-24,1.0,Expats,Graduated,640,All War,Delaware
18613,25-44,1.0,Expats,Graduated,2300,All War,Delaware
18614,45+,1.0,Expats,Graduated,690,All War,Delaware
18615,18-24,2.0,Expats,Graduated,230,All War,Delaware
18616,25-44,2.0,Expats,Graduated,890,All War,Delaware
18617,45+,2.0,Expats,Graduated,380,All War,Delaware
18618,18-24,1.0,Expats,No Degree,570,All War,Delaware
18619,25-44,1.0,Expats,No Degree,1700,All War,Delaware
18620,45+,1.0,Expats,No Degree,500,All War,Delaware
18621,18-24,2.0,Expats,No Degree,120,All War,Delaware
18622,25-44,2.0,Expats,No Degree,580,All War,Delaware
18623,45+,2.0,Expats,No Degree,300,All War,Delaware
18624,18-24,1.0,Expats,High School,630,All War,Delaware
18625,25-44,1.0,Expats,High School,1200,All War,Delaware
18626,45+,1.0,Expats,High School,300,All War,Delaware
18627,18-24,2.0,Expats,High School,210,All War,Delaware
18628,25-44,2.0,Expats,High School,520,All War,Delaware
18629,45+,2.0,Expats,High School,250,All War,Delaware
18630,18-24,1.0,Locals,Graduated,2900,All War,Delaware
18631,25-44,1.0,Locals,Graduated,12000,All War,Delaware
18632,45+,1.0,Locals,Graduated,8800,All War,Delaware
18633,18-24,2.0,Locals,Graduated,990,All War,Delaware
18634,25-44,2.0,Locals,Graduated,7600,All War,Delaware
18635,45+,2.0,Locals,Graduated,6900,All War,Delaware
18636,18-24,1.0,Locals,No Degree,1800,All War,Delaware
18637,25-44,1.0,Locals,No Degree,3700,All War,Delaware
18638,45+,1.0,Locals,No Degree,3600,All War,Delaware
18639,18-24,2.0,Locals,No Degree,990,All War,Delaware
18640,25-44,2.0,Locals,No Degree,1500,All War,Delaware
18641,45+,2.0,Locals,No Degree,2700,All War,Delaware
18642,18-24,1.0,Locals,High School,4200,All War,Delaware
18643,25-44,1.0,Locals,High School,10000,All War,Delaware
18644,45+,1.0,Locals,High School,7400,All War,Delaware
18645,18-24,2.0,Locals,High School,2300,All War,Delaware
18646,25-44,2.0,Locals,High School,5100,All War,Delaware
18647,45+,2.0,Locals,High School,5400,All War,Delaware
18648,18-24,1.0,Expats,Graduated,770,All War,District of Columbia
18649,25-44,1.0,Expats,Graduated,3100,All War,District of Columbia
18650,45+,1.0,Expats,Graduated,890,All War,District of Columbia
18651,18-24,2.0,Expats,Graduated,380,All War,District of Columbia
18652,25-44,2.0,Expats,Graduated,1400,All War,District of Columbia
18653,45+,2.0,Expats,Graduated,510,All War,District of Columbia
18654,18-24,1.0,Expats,No Degree,790,All War,District of Columbia
18655,25-44,1.0,Expats,No Degree,2400,All War,District of Columbia
18656,45+,1.0,Expats,No Degree,700,All War,District of Columbia
18657,18-24,2.0,Expats,No Degree,180,All War,District of Columbia
18658,25-44,2.0,Expats,No Degree,550,All War,District of Columbia
18659,45+,2.0,Expats,No Degree,230,All War,District of Columbia
18660,18-24,1.0,Expats,High School,690,All War,District of Columbia
18661,25-44,1.0,Expats,High School,1300,All War,District of Columbia
18662,45+,1.0,Expats,High School,220,All War,District of Columbia
18663,18-24,2.0,Expats,High School,340,All War,District of Columbia
18664,25-44,2.0,Expats,High School,530,All War,District of Columbia
18665,45+,2.0,Expats,High School,100,All War,District of Columbia
18666,18-24,1.0,Locals,Graduated,2100,All War,District of Columbia
18667,25-44,1.0,Locals,Graduated,10000,All War,District of Columbia
18668,45+,1.0,Locals,Graduated,3100,All War,District of Columbia
18669,18-24,2.0,Locals,Graduated,1400,All War,District of Columbia
18670,25-44,2.0,Locals,Graduated,7300,All War,District of Columbia
18671,45+,2.0,Locals,Graduated,2600,All War,District of Columbia
18672,18-24,1.0,Locals,No Degree,820,All War,District of Columbia
18673,25-44,1.0,Locals,No Degree,2500,All War,District of Columbia
18674,45+,1.0,Locals,No Degree,1900,All War,District of Columbia
18675,18-24,2.0,Locals,No Degree,380,All War,District of Columbia
18676,25-44,2.0,Locals,No Degree,1400,All War,District of Columbia
18677,45+,2.0,Locals,No Degree,1300,All War,District of Columbia
18678,18-24,1.0,Locals,High School,2700,All War,District of Columbia
18679,25-44,1.0,Locals,High School,4400,All War,District of Columbia
18680,45+,1.0,Locals,High School,1600,All War,District of Columbia
18681,18-24,2.0,Locals,High School,1700,All War,District of Columbia
18682,25-44,2.0,Locals,High School,2700,All War,District of Columbia
18683,45+,2.0,Locals,High School,1200,All War,District of Columbia
18684,18-24,1.0,Expats,Graduated,23000,All War,Florida
18685,25-44,1.0,Expats,Graduated,96000,All War,Florida
18686,45+,1.0,Expats,Graduated,48000,All War,Florida
18687,18-24,2.0,Expats,Graduated,6600,All War,Florida
18688,25-44,2.0,Expats,Graduated,39000,All War,Florida
18689,45+,2.0,Expats,Graduated,32000,All War,Florida
18690,18-24,1.0,Expats,No Degree,21000,All War,Florida
18691,25-44,1.0,Expats,No Degree,64000,All War,Florida
18692,45+,1.0,Expats,No Degree,39000,All War,Florida
18693,18-24,2.0,Expats,No Degree,6100,All War,Florida
18694,25-44,2.0,Expats,No Degree,20000,All War,Florida
18695,45+,2.0,Expats,No Degree,23000,All War,Florida
18696,18-24,1.0,Expats,High School,21000,All War,Florida
18697,25-44,1.0,Expats,High School,49000,All War,Florida
18698,45+,1.0,Expats,High School,21000,All War,Florida
18699,18-24,2.0,Expats,High School,9000,All War,Florida
18700,25-44,2.0,Expats,High School,18000,All War,Florida
18701,45+,2.0,Expats,High School,14000,All War,Florida
18702,18-24,1.0,Locals,Graduated,60000,All War,Florida
18703,25-44,1.0,Locals,Graduated,250000,All War,Florida
18704,45+,1.0,Locals,Graduated,210000,All War,Florida
18705,18-24,2.0,Locals,Graduated,25000,All War,Florida
18706,25-44,2.0,Locals,Graduated,130000,All War,Florida
18707,45+,2.0,Locals,Graduated,160000,All War,Florida
18708,18-24,1.0,Locals,No Degree,40000,All War,Florida
18709,25-44,1.0,Locals,No Degree,80000,All War,Florida
18710,45+,1.0,Locals,No Degree,84000,All War,Florida
18711,18-24,2.0,Locals,No Degree,20000,All War,Florida
18712,25-44,2.0,Locals,No Degree,32000,All War,Florida
18713,45+,2.0,Locals,No Degree,58000,All War,Florida
18714,18-24,1.0,Locals,High School,81000,All War,Florida
18715,25-44,1.0,Locals,High School,180000,All War,Florida
18716,45+,1.0,Locals,High School,130000,All War,Florida
18717,18-24,2.0,Locals,High School,43000,All War,Florida
18718,25-44,2.0,Locals,High School,81000,All War,Florida
18719,45+,2.0,Locals,High School,100000,All War,Florida
18720,18-24,1.0,Expats,Graduated,7200,All War,Georgia
18721,25-44,1.0,Expats,Graduated,28000,All War,Georgia
18722,45+,1.0,Expats,Graduated,9200,All War,Georgia
18723,18-24,2.0,Expats,Graduated,2000,All War,Georgia
18724,25-44,2.0,Expats,Graduated,11000,All War,Georgia
18725,45+,2.0,Expats,Graduated,5200,All War,Georgia
18726,18-24,1.0,Expats,No Degree,7700,All War,Georgia
18727,25-44,1.0,Expats,No Degree,25000,All War,Georgia
18728,45+,1.0,Expats,No Degree,8400,All War,Georgia
18729,18-24,2.0,Expats,No Degree,2100,All War,Georgia
18730,25-44,2.0,Expats,No Degree,7800,All War,Georgia
18731,45+,2.0,Expats,No Degree,4500,All War,Georgia
18732,18-24,1.0,Expats,High School,6300,All War,Georgia
18733,25-44,1.0,Expats,High School,14000,All War,Georgia
18734,45+,1.0,Expats,High School,4200,All War,Georgia
18735,18-24,2.0,Expats,High School,2900,All War,Georgia
18736,25-44,2.0,Expats,High School,5300,All War,Georgia
18737,45+,2.0,Expats,High School,2200,All War,Georgia
18738,18-24,1.0,Locals,Graduated,38000,All War,Georgia
18739,25-44,1.0,Locals,Graduated,160000,All War,Georgia
18740,45+,1.0,Locals,Graduated,110000,All War,Georgia
18741,18-24,2.0,Locals,Graduated,16000,All War,Georgia
18742,25-44,2.0,Locals,Graduated,83000,All War,Georgia
18743,45+,2.0,Locals,Graduated,82000,All War,Georgia
18744,18-24,1.0,Locals,No Degree,23000,All War,Georgia
18745,25-44,1.0,Locals,No Degree,48000,All War,Georgia
18746,45+,1.0,Locals,No Degree,44000,All War,Georgia
18747,18-24,2.0,Locals,No Degree,11000,All War,Georgia
18748,25-44,2.0,Locals,No Degree,20000,All War,Georgia
18749,45+,2.0,Locals,No Degree,31000,All War,Georgia
18750,18-24,1.0,Locals,High School,52000,All War,Georgia
18751,25-44,1.0,Locals,High School,110000,All War,Georgia
18752,45+,1.0,Locals,High School,72000,All War,Georgia
18753,18-24,2.0,Locals,High School,29000,All War,Georgia
18754,25-44,2.0,Locals,High School,52000,All War,Georgia
18755,45+,2.0,Locals,High School,56000,All War,Georgia
18756,18-24,1.0,Expats,Graduated,1500,All War,Hawaii
18757,25-44,1.0,Expats,Graduated,4800,All War,Hawaii
18758,45+,1.0,Expats,Graduated,3000,All War,Hawaii
18759,18-24,2.0,Expats,Graduated,390,All War,Hawaii
18760,25-44,2.0,Expats,Graduated,2000,All War,Hawaii
18761,45+,2.0,Expats,Graduated,1500,All War,Hawaii
18762,18-24,1.0,Expats,No Degree,1100,All War,Hawaii
18763,25-44,1.0,Expats,No Degree,2800,All War,Hawaii
18764,45+,1.0,Expats,No Degree,2000,All War,Hawaii
18765,18-24,2.0,Expats,No Degree,320,All War,Hawaii
18766,25-44,2.0,Expats,No Degree,810,All War,Hawaii
18767,45+,2.0,Expats,No Degree,1200,All War,Hawaii
18768,18-24,1.0,Expats,High School,1500,All War,Hawaii
18769,25-44,1.0,Expats,High School,3000,All War,Hawaii
18770,45+,1.0,Expats,High School,1300,All War,Hawaii
18771,18-24,2.0,Expats,High School,680,All War,Hawaii
18772,25-44,2.0,Expats,High School,830,All War,Hawaii
18773,45+,2.0,Expats,High School,770,All War,Hawaii
18774,18-24,1.0,Locals,Graduated,4600,All War,Hawaii
18775,25-44,1.0,Locals,Graduated,20000,All War,Hawaii
18776,45+,1.0,Locals,Graduated,11000,All War,Hawaii
18777,18-24,2.0,Locals,Graduated,1300,All War,Hawaii
18778,25-44,2.0,Locals,Graduated,7100,All War,Hawaii
18779,45+,2.0,Locals,Graduated,7000,All War,Hawaii
18780,18-24,1.0,Locals,No Degree,2600,All War,Hawaii
18781,25-44,1.0,Locals,No Degree,6200,All War,Hawaii
18782,45+,1.0,Locals,No Degree,4300,All War,Hawaii
18783,18-24,2.0,Locals,No Degree,750,All War,Hawaii
18784,25-44,2.0,Locals,No Degree,2000,All War,Hawaii
18785,45+,2.0,Locals,No Degree,3000,All War,Hawaii
18786,18-24,1.0,Locals,High School,7300,All War,Hawaii
18787,25-44,1.0,Locals,High School,14000,All War,Hawaii
18788,45+,1.0,Locals,High School,6800,All War,Hawaii
18789,18-24,2.0,Locals,High School,2200,All War,Hawaii
18790,25-44,2.0,Locals,High School,4500,All War,Hawaii
18791,45+,2.0,Locals,High School,3900,All War,Hawaii
18792,18-24,1.0,Expats,Graduated,810,All War,Idaho
18793,25-44,1.0,Expats,Graduated,1900,All War,Idaho
18794,45+,1.0,Expats,Graduated,700,All War,Idaho
18795,18-24,2.0,Expats,Graduated,280,All War,Idaho
18796,25-44,2.0,Expats,Graduated,850,All War,Idaho
18797,45+,2.0,Expats,Graduated,380,All War,Idaho
18798,18-24,1.0,Expats,No Degree,540,All War,Idaho
18799,25-44,1.0,Expats,No Degree,1800,All War,Idaho
18800,45+,1.0,Expats,No Degree,680,All War,Idaho
18801,18-24,2.0,Expats,No Degree,250,All War,Idaho
18802,25-44,2.0,Expats,No Degree,700,All War,Idaho
18803,45+,2.0,Expats,No Degree,320,All War,Idaho
18804,18-24,1.0,Expats,High School,710,All War,Idaho
18805,25-44,1.0,Expats,High School,1400,All War,Idaho
18806,45+,1.0,Expats,High School,220,All War,Idaho
18807,18-24,2.0,Expats,High School,260,All War,Idaho
18808,25-44,2.0,Expats,High School,500,All War,Idaho
18809,45+,2.0,Expats,High School,210,All War,Idaho
18810,18-24,1.0,Locals,Graduated,8000,All War,Idaho
18811,25-44,1.0,Locals,Graduated,28000,All War,Idaho
18812,45+,1.0,Locals,Graduated,21000,All War,Idaho
18813,18-24,2.0,Locals,Graduated,3200,All War,Idaho
18814,25-44,2.0,Locals,Graduated,15000,All War,Idaho
18815,45+,2.0,Locals,Graduated,16000,All War,Idaho
18816,18-24,1.0,Locals,No Degree,4900,All War,Idaho
18817,25-44,1.0,Locals,No Degree,7800,All War,Idaho
18818,45+,1.0,Locals,No Degree,6800,All War,Idaho
18819,18-24,2.0,Locals,No Degree,3100,All War,Idaho
18820,25-44,2.0,Locals,No Degree,3500,All War,Idaho
18821,45+,2.0,Locals,No Degree,5300,All War,Idaho
18822,18-24,1.0,Locals,High School,13000,All War,Idaho
18823,25-44,1.0,Locals,High School,22000,All War,Idaho
18824,45+,1.0,Locals,High School,12000,All War,Idaho
18825,18-24,2.0,Locals,High School,7100,All War,Idaho
18826,25-44,2.0,Locals,High School,11000,All War,Idaho
18827,45+,2.0,Locals,High School,10000,All War,Idaho
18828,18-24,1.0,Expats,Graduated,8300,All War,Illinois
18829,25-44,1.0,Expats,Graduated,40000,All War,Illinois
18830,45+,1.0,Expats,Graduated,13000,All War,Illinois
18831,18-24,2.0,Expats,Graduated,2800,All War,Illinois
18832,25-44,2.0,Expats,Graduated,16000,All War,Illinois
18833,45+,2.0,Expats,Graduated,6800,All War,Illinois
18834,18-24,1.0,Expats,No Degree,7100,All War,Illinois
18835,25-44,1.0,Expats,No Degree,32000,All War,Illinois
18836,45+,1.0,Expats,No Degree,14000,All War,Illinois
18837,18-24,2.0,Expats,No Degree,2600,All War,Illinois
18838,25-44,2.0,Expats,No Degree,11000,All War,Illinois
18839,45+,2.0,Expats,No Degree,7000,All War,Illinois
18840,18-24,1.0,Expats,High School,8200,All War,Illinois
18841,25-44,1.0,Expats,High School,20000,All War,Illinois
18842,45+,1.0,Expats,High School,5700,All War,Illinois
18843,18-24,2.0,Expats,High School,3800,All War,Illinois
18844,25-44,2.0,Expats,High School,8100,All War,Illinois
18845,45+,2.0,Expats,High School,2900,All War,Illinois
18846,18-24,1.0,Locals,Graduated,54000,All War,Illinois
18847,25-44,1.0,Locals,Graduated,180000,All War,Illinois
18848,45+,1.0,Locals,Graduated,110000,All War,Illinois
18849,18-24,2.0,Locals,Graduated,20000,All War,Illinois
18850,25-44,2.0,Locals,Graduated,95000,All War,Illinois
18851,45+,2.0,Locals,Graduated,85000,All War,Illinois
18852,18-24,1.0,Locals,No Degree,33000,All War,Illinois
18853,25-44,1.0,Locals,No Degree,55000,All War,Illinois
18854,45+,1.0,Locals,No Degree,45000,All War,Illinois
18855,18-24,2.0,Locals,No Degree,16000,All War,Illinois
18856,25-44,2.0,Locals,No Degree,20000,All War,Illinois
18857,45+,2.0,Locals,No Degree,30000,All War,Illinois
18858,18-24,1.0,Locals,High School,69000,All War,Illinois
18859,25-44,1.0,Locals,High School,120000,All War,Illinois
18860,45+,1.0,Locals,High School,72000,All War,Illinois
18861,18-24,2.0,Locals,High School,36000,All War,Illinois
18862,25-44,2.0,Locals,High School,50000,All War,Illinois
18863,45+,2.0,Locals,High School,53000,All War,Illinois
18864,18-24,1.0,Expats,Graduated,2900,All War,Indiana
18865,25-44,1.0,Expats,Graduated,9500,All War,Indiana
18866,45+,1.0,Expats,Graduated,2700,All War,Indiana
18867,18-24,2.0,Expats,Graduated,710,All War,Indiana
18868,25-44,2.0,Expats,Graduated,3200,All War,Indiana
18869,45+,2.0,Expats,Graduated,1500,All War,Indiana
18870,18-24,1.0,Expats,No Degree,2400,All War,Indiana
18871,25-44,1.0,Expats,No Degree,8400,All War,Indiana
18872,45+,1.0,Expats,No Degree,2500,All War,Indiana
18873,18-24,2.0,Expats,No Degree,770,All War,Indiana
18874,25-44,2.0,Expats,No Degree,2600,All War,Indiana
18875,45+,2.0,Expats,No Degree,1200,All War,Indiana
18876,18-24,1.0,Expats,High School,3000,All War,Indiana
18877,25-44,1.0,Expats,High School,4900,All War,Indiana
18878,45+,1.0,Expats,High School,1200,All War,Indiana
18879,18-24,2.0,Expats,High School,1100,All War,Indiana
18880,25-44,2.0,Expats,High School,2000,All War,Indiana
18881,45+,2.0,Expats,High School,490,All War,Indiana
18882,18-24,1.0,Locals,Graduated,28000,All War,Indiana
18883,25-44,1.0,Locals,Graduated,110000,All War,Indiana
18884,45+,1.0,Locals,Graduated,76000,All War,Indiana
18885,18-24,2.0,Locals,Graduated,12000,All War,Indiana
18886,25-44,2.0,Locals,Graduated,58000,All War,Indiana
18887,45+,2.0,Locals,Graduated,56000,All War,Indiana
18888,18-24,1.0,Locals,No Degree,18000,All War,Indiana
18889,25-44,1.0,Locals,No Degree,31000,All War,Indiana
18890,45+,1.0,Locals,No Degree,29000,All War,Indiana
18891,18-24,2.0,Locals,No Degree,9800,All War,Indiana
18892,25-44,2.0,Locals,No Degree,12000,All War,Indiana
18893,45+,2.0,Locals,No Degree,19000,All War,Indiana
18894,18-24,1.0,Locals,High School,43000,All War,Indiana
18895,25-44,1.0,Locals,High School,91000,All War,Indiana
18896,45+,1.0,Locals,High School,61000,All War,Indiana
18897,18-24,2.0,Locals,High School,24000,All War,Indiana
18898,25-44,2.0,Locals,High School,41000,All War,Indiana
18899,45+,2.0,Locals,High School,45000,All War,Indiana
18900,18-24,1.0,Expats,Graduated,1600,All War,Iowa
18901,25-44,1.0,Expats,Graduated,4500,All War,Iowa
18902,45+,1.0,Expats,Graduated,1200,All War,Iowa
18903,18-24,2.0,Expats,Graduated,430,All War,Iowa
18904,25-44,2.0,Expats,Graduated,1300,All War,Iowa
18905,45+,2.0,Expats,Graduated,510,All War,Iowa
18906,18-24,1.0,Expats,No Degree,1300,All War,Iowa
18907,25-44,1.0,Expats,No Degree,3400,All War,Iowa
18908,45+,1.0,Expats,No Degree,1200,All War,Iowa
18909,18-24,2.0,Expats,No Degree,300,All War,Iowa
18910,25-44,2.0,Expats,No Degree,1100,All War,Iowa
18911,45+,2.0,Expats,No Degree,480,All War,Iowa
18912,18-24,1.0,Expats,High School,1400,All War,Iowa
18913,25-44,1.0,Expats,High School,2100,All War,Iowa
18914,45+,1.0,Expats,High School,520,All War,Iowa
18915,18-24,2.0,Expats,High School,780,All War,Iowa
18916,25-44,2.0,Expats,High School,740,All War,Iowa
18917,45+,2.0,Expats,High School,310,All War,Iowa
18918,18-24,1.0,Locals,Graduated,17000,All War,Iowa
18919,25-44,1.0,Locals,Graduated,58000,All War,Iowa
18920,45+,1.0,Locals,Graduated,34000,All War,Iowa
18921,18-24,2.0,Locals,Graduated,6200,All War,Iowa
